truck_id,truck_type,home_origin,default_capacity_tons,driver_rating,on_time_rate,cancel_rate,route_deviation_rate,verified_documents,gps_enabled
T10500,20FT,Ahmedabad,7.88,4.55,0.8874285714285713,0.057,0.029142857142857144,1,1
T10501,32FT,Bengaluru,17.49,4.524285714285715,0.8115714285714286,0.046285714285714284,0.014,1,1
T10502,20FT,Mumbai,8.94,4.571428571428571,0.8551428571428571,0.07614285714285715,0.06671428571428571,1,1
T10503,32FT,Mumbai,17.59,4.227142857142857,0.9395714285714286,0.06871428571428571,0.03157142857142857,1,1
T10504,LCV,Delhi,2.63,4.32,0.8398571428571427,0.049999999999999996,0.04157142857142857,1,1
T10505,17FT,Mumbai,6.76,4.418571428571428,0.7992857142857143,0.03214285714285715,0.025714285714285714,1,0
T10506,40FT,Ahmedabad,19.03,3.974285714285714,0.8698571428571429,0.05757142857142857,0.016999999999999998,1,0
T10507,32FT,Hyderabad,16.91,4.168571428571428,0.8681428571428571,0.04785714285714286,0.027142857142857142,1,1
T10508,32FT,Delhi,14.49,4.464285714285714,0.8242857142857144,0.03,0.05385714285714286,1,1
T10509,32FT,Hyderabad,15.97,4.357142857142857,0.8745714285714286,0.09371428571428572,0.047142857142857146,1,1
T10510,40FT,Delhi,23.37,4.411428571428571,0.8902857142857143,0.05957142857142857,0.03957142857142858,1,1
T10511,17FT,Bengaluru,6.43,4.645714285714285,0.9168571428571429,0.06085714285714285,0.038571428571428576,1,1
T10512,17FT,Delhi,5.89,4.464285714285714,0.8709999999999999,0.034999999999999996,0.034999999999999996,1,1
T10513,40FT,Hyderabad,23.73,4.1971428571428575,0.9035714285714286,0.07742857142857143,0.05542857142857143,1,1
T10514,40FT,Chennai,22.22,4.3914285714285715,0.8531428571428571,0.049,0.03685714285714286,1,1
T10515,Tata 407,Kolkata,4.79,4.162857142857143,0.9031428571428571,0.08557142857142856,0.02428571428571429,1,1
T10516,40FT,Mumbai,21.96,4.104285714285714,0.9189999999999999,0.05157142857142857,0.032285714285714286,0,1
T10517,17FT,Bengaluru,5.79,4.377142857142857,0.9115714285714286,0.04814285714285715,0.03585714285714286,1,1
T10518,17FT,Delhi,7.62,4.41,0.923,0.06971428571428571,0.012857142857142859,0,1
T10519,40FT,Bengaluru,20.29,4.312857142857143,0.9152857142857143,0.04699999999999999,0.036,1,1
T10520,17FT,Ahmedabad,5.13,4.445714285714286,0.8882857142857142,0.05557142857142857,0.04028571428571429,1,1
T10521,20FT,Kolkata,8.49,4.268571428571429,0.9145714285714286,0.03457142857142857,0.049999999999999996,1,1
T10522,40FT,Lucknow,21.35,4.488571428571428,0.8647142857142857,0.05342857142857143,0.046714285714285715,1,1
T10523,Tata 407,Lucknow,3.53,4.491428571428571,0.8255714285714285,0.059428571428571435,0.030571428571428576,1,1
T10524,LCV,Hyderabad,3.24,4.374285714285714,0.9068571428571428,0.04985714285714286,0.02614285714285714,1,1
T10525,Tata 407,Bhubaneswar,3.24,4.53,0.8517142857142856,0.04171428571428571,0.015857142857142858,1,1
T10526,LCV,Bengaluru,2.5,4.505714285714285,0.858,0.08514285714285715,0.013142857142857142,1,1
T10527,17FT,Bengaluru,5.71,4.071428571428571,0.8402857142857142,0.079,0.024857142857142855,1,1
T10528,20FT,Kolkata,9.05,4.394285714285714,0.9117142857142857,0.07014285714285715,0.03614285714285714,1,1
T10529,40FT,Chennai,21.04,4.401428571428571,0.949,0.07085714285714285,0.020714285714285713,1,1
T10530,LCV,Chennai,2.45,4.5600000000000005,0.8851428571428571,0.06385714285714286,0.027571428571428573,1,1
T10531,40FT,Bhubaneswar,22.25,4.7299999999999995,0.8341428571428571,0.08471428571428571,0.030857142857142857,0,1
T10532,LCV,Delhi,2.84,4.35,0.9515714285714285,0.09257142857142857,0.025857142857142856,1,1
T10533,17FT,Mumbai,5.39,4.288571428571428,0.8684285714285714,0.07371428571428572,0.023714285714285712,1,1
T10534,32FT,Mumbai,15.71,4.595714285714286,0.9567142857142857,0.07742857142857143,0.025714285714285714,1,1
T10535,20FT,Mumbai,9.84,4.578571428571428,0.8084285714285714,0.07714285714285715,0.03985714285714286,1,1
T10536,20FT,Delhi,8.62,4.482857142857143,0.8984285714285714,0.06899999999999999,0.03257142857142857,0,1
T10537,LCV,Ahmedabad,2.45,4.317142857142857,0.8462857142857142,0.04185714285714286,0.018285714285714287,1,1
T10538,32FT,Pune,17.38,4.521428571428571,0.8765714285714286,0.054285714285714284,0.04285714285714286,1,1
T10539,17FT,Jaipur,6.56,4.241428571428572,0.9112857142857143,0.049857142857142864,0.028285714285714286,1,1
T10540,LCV,Hyderabad,3.72,4.218571428571429,0.8548571428571429,0.08642857142857142,0.052142857142857144,1,1
T10541,17FT,Hyderabad,7.09,4.357142857142857,0.8511428571428572,0.054714285714285715,0.08185714285714286,1,1
T10542,17FT,Pune,6.37,4.524285714285714,0.8807142857142857,0.033857142857142856,0.022285714285714287,1,1
T10543,32FT,Bengaluru,14.87,4.274285714285715,0.9012857142857144,0.06257142857142857,0.022,1,1
T10544,17FT,Delhi,5.28,4.08,0.8331428571428571,0.03928571428571429,0.037,1,1
T10545,Tata 407,Mumbai,4.34,4.3585714285714285,0.8117142857142857,0.05885714285714285,0.03728571428571429,1,1
T10546,40FT,Delhi,20.95,4.33,0.8678571428571429,0.07585714285714286,0.03842857142857143,1,1
T10547,17FT,Delhi,6.91,4.534285714285715,0.9167142857142857,0.072,0.03957142857142858,1,1
T10548,32FT,Delhi,14.8,4.3185714285714285,0.8735714285714286,0.047999999999999994,0.027,1,1
T10549,LCV,Jaipur,2.7,4.418571428571428,0.9114285714285714,0.05228571428571428,0.047,1,1
T10550,LCV,Chennai,3.67,4.267142857142857,0.8918571428571429,0.05357142857142857,0.04185714285714286,1,1
T10551,32FT,Delhi,16.68,4.475714285714285,0.8721428571428572,0.05614285714285715,0.02085714285714286,1,1
T10552,LCV,Chennai,2.0,4.404285714285714,0.8828571428571428,0.07271428571428572,0.02742857142857143,1,1
T10553,17FT,Mumbai,6.02,4.195714285714286,0.8418571428571429,0.09242857142857143,0.037571428571428575,1,1
T10554,Tata 407,Bengaluru,3.09,4.24,0.905,0.061142857142857145,0.046,1,1
T10555,20FT,Delhi,7.05,4.281428571428571,0.907,0.06442857142857143,0.036571428571428574,1,1
T10556,20FT,Chennai,9.86,4.372857142857143,0.8862857142857142,0.04985714285714286,0.02242857142857143,0,1
T10557,20FT,Delhi,9.49,4.535714285714286,0.8811428571428571,0.06414285714285714,0.03642857142857143,1,1
T10558,Tata 407,Kolkata,3.56,4.675714285714285,0.9487142857142857,0.06857142857142857,0.027,1,0
T10559,Tata 407,Bhubaneswar,3.7,4.158571428571428,0.8608571428571429,0.08228571428571428,0.024999999999999998,0,1
T10560,20FT,Ahmedabad,7.43,4.412857142857143,0.7858571428571428,0.06085714285714285,0.04442857142857143,1,1
T10561,20FT,Kolkata,8.0,4.0442857142857145,0.9384285714285714,0.03242857142857143,0.032857142857142856,1,1
T10562,32FT,Bhubaneswar,17.68,4.352857142857142,0.8648571428571429,0.06142857142857143,0.03485714285714286,1,1
T10563,40FT,Bengaluru,18.37,4.418571428571428,0.8698571428571429,0.055714285714285716,0.04214285714285714,1,1
T10564,20FT,Delhi,9.31,4.54,0.9482857142857143,0.04214285714285714,0.02357142857142857,0,1
T10565,LCV,Bengaluru,2.88,4.178571428571429,0.9331428571428572,0.039142857142857146,0.024857142857142855,1,1
T10566,LCV,Hyderabad,3.11,4.078571428571428,0.8897142857142857,0.046714285714285715,0.03614285714285714,1,0
T10567,17FT,Ahmedabad,6.17,4.347142857142857,0.9215714285714285,0.12471428571428571,0.018142857142857145,1,1
T10568,Tata 407,Jaipur,3.76,4.132857142857143,0.9727142857142858,0.05028571428571428,0.019,1,1
T10569,32FT,Delhi,17.3,4.208571428571429,0.8772857142857143,0.030142857142857145,0.027714285714285716,0,1
T10570,LCV,Lucknow,3.96,4.4399999999999995,0.9391428571428572,0.03357142857142857,0.016714285714285713,1,1
T10571,17FT,Chennai,5.91,4.4071428571428575,0.8338571428571429,0.032857142857142856,0.04985714285714286,1,1
T10572,40FT,Chennai,23.26,4.067142857142857,0.7918571428571429,0.054,0.028,1,0
T10573,32FT,Bengaluru,16.89,4.321428571428571,0.8827142857142858,0.071,0.016142857142857143,1,1
T10574,32FT,Hyderabad,17.44,4.131428571428572,0.8481428571428572,0.06342857142857143,0.02642857142857143,0,1
T10575,32FT,Delhi,14.41,4.198571428571428,0.9198571428571428,0.03457142857142857,0.04785714285714286,1,1
T10576,Tata 407,Bengaluru,4.09,4.151428571428572,0.8925714285714286,0.061142857142857145,0.04042857142857143,1,0
T10577,Tata 407,Jaipur,4.67,4.5200000000000005,0.8861428571428572,0.045142857142857144,0.04,1,1
T10578,Tata 407,Lucknow,4.12,4.011428571428572,0.9161428571428571,0.053714285714285714,0.02557142857142857,1,1
T10579,40FT,Pune,21.52,4.247142857142857,0.8374285714285714,0.056999999999999995,0.030571428571428572,1,0
T10580,Tata 407,Mumbai,3.31,4.482857142857143,0.859,0.04442857142857143,0.019142857142857145,1,0
T10581,32FT,Kolkata,14.22,4.437142857142858,0.9262857142857143,0.05642857142857143,0.02985714285714286,1,1
T10582,20FT,Delhi,9.9,4.235714285714286,0.8814285714285715,0.05985714285714285,0.031142857142857142,1,1
T10583,20FT,Delhi,7.29,4.08,0.8942857142857142,0.09957142857142857,0.018,1,1
T10584,Tata 407,Mumbai,3.8,4.271428571428571,0.9197142857142857,0.054714285714285715,0.045142857142857144,1,1
T10585,20FT,Bengaluru,9.9,4.372857142857143,0.8132857142857143,0.06642857142857143,0.030714285714285715,1,0
T10586,Tata 407,Jaipur,3.44,4.1571428571428575,0.8647142857142857,0.08085714285714285,0.03142857142857143,1,1
T10587,Tata 407,Bengaluru,3.8,4.432857142857143,0.8755714285714286,0.037714285714285714,0.03628571428571429,0,1
T10588,Tata 407,Mumbai,4.1,4.441428571428571,0.8281428571428571,0.045714285714285714,0.046,0,1
T10589,17FT,Delhi,7.24,4.38,0.8792857142857143,0.08342857142857142,0.04357142857142857,1,1
T10590,20FT,Delhi,9.25,4.472857142857143,0.8785714285714287,0.06728571428571428,0.032857142857142856,1,1
T10591,LCV,Chennai,2.41,4.274285714285714,0.8331428571428571,0.048285714285714286,0.03642857142857143,1,1
T10592,40FT,Kolkata,22.09,4.462857142857143,0.8042857142857143,0.026571428571428572,0.027571428571428573,1,1
T10593,40FT,Pune,18.95,4.291428571428571,0.9114285714285714,0.083,0.032857142857142856,1,1
T10594,LCV,Bengaluru,3.39,4.485714285714286,0.9007142857142857,0.04171428571428572,0.028571428571428574,1,1
T10595,Tata 407,Mumbai,3.29,4.284285714285714,0.8869999999999999,0.05871428571428572,0.025714285714285714,1,1
T10596,Tata 407,Delhi,4.33,4.325714285714286,0.8630000000000001,0.05914285714285715,0.03628571428571429,1,1
T10597,Tata 407,Delhi,4.72,4.53,0.8815714285714286,0.04314285714285715,0.03485714285714286,1,1
T10598,LCV,Chennai,3.86,4.218571428571429,0.8628571428571429,0.054714285714285715,0.03328571428571429,0,1
T10599,17FT,Delhi,5.16,3.948571428571429,0.8862857142857142,0.09328571428571429,0.02957142857142857,1,1
T10600,20FT,Delhi,9.62,4.155714285714286,0.8691428571428571,0.06642857142857143,0.027857142857142858,1,0
T10601,40FT,Bhubaneswar,23.92,4.555714285714286,0.8837142857142857,0.07828571428571429,0.038,1,1
T10602,Tata 407,Hyderabad,4.0,4.2628571428571425,0.8214285714285714,0.05828571428571429,0.03428571428571429,1,1
T10603,20FT,Bengaluru,9.64,4.382857142857143,0.8904285714285715,0.048428571428571425,0.044,1,1
T10604,32FT,Jaipur,15.27,4.1814285714285715,0.9382857142857143,0.041999999999999996,0.047285714285714285,1,1
T10605,32FT,Delhi,17.82,4.222857142857143,0.8425714285714285,0.04928571428571429,0.030714285714285715,1,0
T10606,Tata 407,Mumbai,4.9,4.5,0.8168571428571428,0.044,0.029428571428571425,0,1
T10607,20FT,Kolkata,8.43,4.4314285714285715,0.8522857142857143,0.062285714285714285,0.03271428571428571,1,1
T10608,32FT,Bengaluru,16.33,4.412857142857143,0.8387142857142857,0.04371428571428571,0.017285714285714286,1,1
T10609,20FT,Mumbai,7.65,4.54,0.873,0.054,0.022285714285714287,1,1
T10610,17FT,Hyderabad,6.82,4.387142857142857,0.8717142857142858,0.07042857142857142,0.04771428571428571,1,1
T10611,17FT,Kolkata,5.36,4.232857142857143,0.88,0.04442857142857143,0.024857142857142855,1,1
T10612,LCV,Bengaluru,2.77,4.542857142857143,0.8979999999999999,0.066,0.03142857142857143,1,1
T10613,Tata 407,Ahmedabad,3.03,4.331428571428572,0.8132857142857143,0.047285714285714285,0.054285714285714284,1,1
T10614,17FT,Lucknow,6.61,4.4557142857142855,0.8405714285714286,0.06585714285714286,0.02042857142857143,1,1
T10615,40FT,Delhi,21.81,4.482857142857143,0.8534285714285714,0.05285714285714286,0.021,0,1
T10616,LCV,Delhi,2.42,4.502857142857143,0.9005714285714286,0.05014285714285714,0.023142857142857142,1,1
T10617,17FT,Jaipur,7.66,4.442857142857143,0.8665714285714285,0.047285714285714285,0.03328571428571429,1,1
T10618,Tata 407,Delhi,4.92,4.1899999999999995,0.9435714285714285,0.08742857142857142,0.050571428571428566,1,1
T10619,LCV,Bengaluru,3.07,4.5600000000000005,0.8697142857142858,0.046142857142857145,0.039,1,1
T10620,20FT,Delhi,7.64,4.027142857142858,0.8857142857142858,0.05742857142857143,0.03585714285714286,1,1
T10621,LCV,Delhi,2.6,4.207142857142857,0.8342857142857143,0.05642857142857143,0.03371428571428571,1,0
T10622,20FT,Kolkata,8.3,4.312857142857143,0.8777142857142858,0.031714285714285716,0.027714285714285716,1,1
T10623,20FT,Ahmedabad,10.0,4.382857142857143,0.8625714285714287,0.04271428571428571,0.05914285714285714,1,1
T10624,Tata 407,Chennai,4.15,4.555714285714286,0.9104285714285715,0.054714285714285715,0.03371428571428571,1,1
T10625,Tata 407,Bengaluru,3.9,4.338571428571429,0.8675714285714287,0.03014285714285714,0.045571428571428575,1,1
T10626,32FT,Chennai,17.22,4.08,0.9128571428571428,0.04914285714285715,0.028285714285714286,1,1
T10627,40FT,Ahmedabad,24.35,4.535714285714286,0.8788571428571429,0.049571428571428565,0.02542857142857143,1,1
T10628,Tata 407,Bhubaneswar,3.45,4.468571428571429,0.8371428571428572,0.07628571428571429,0.04642857142857143,1,0
T10629,17FT,Bengaluru,7.37,4.5442857142857145,0.8088571428571428,0.07128571428571429,0.020428571428571428,1,1
T10630,LCV,Bengaluru,2.8,4.505714285714285,0.9169999999999999,0.08485714285714285,0.027857142857142858,1,1
T10631,20FT,Jaipur,7.8,4.4,0.8617142857142858,0.03528571428571429,0.041999999999999996,1,1
T10632,LCV,Ahmedabad,2.79,4.288571428571428,0.8147142857142857,0.058428571428571434,0.032857142857142856,1,1
T10633,LCV,Mumbai,3.33,4.621428571428572,0.8984285714285714,0.073,0.041285714285714294,1,1
T10634,LCV,Hyderabad,3.47,4.1971428571428575,0.8602857142857143,0.07514285714285715,0.029428571428571425,1,1
T10635,40FT,Bengaluru,20.08,4.442857142857143,0.8304285714285714,0.06471428571428571,0.019285714285714288,1,1
T10636,LCV,Delhi,2.77,4.33,0.8709999999999999,0.054714285714285715,0.03157142857142857,1,1
T10637,20FT,Ahmedabad,8.55,4.224285714285714,0.8151428571428571,0.04357142857142857,0.03371428571428571,1,1
T10638,17FT,Bengaluru,6.84,4.2700000000000005,0.8481428571428572,0.061142857142857145,0.03957142857142858,1,1
T10639,40FT,Kolkata,18.7,4.32,0.8835714285714286,0.07485714285714286,0.04171428571428572,1,1
T10640,17FT,Delhi,6.0,4.671428571428572,0.8635714285714285,0.045,0.025857142857142856,1,1
T10641,20FT,Kolkata,9.99,4.307142857142857,0.9257142857142858,0.06,0.02042857142857143,0,1
T10642,Tata 407,Bengaluru,3.32,4.384285714285714,0.8721428571428571,0.08299999999999999,0.029857142857142856,1,1
T10643,20FT,Bengaluru,7.76,4.127142857142857,0.9337142857142856,0.05185714285714286,0.029,1,1
T10644,20FT,Mumbai,8.63,4.542857142857143,0.8819999999999999,0.04814285714285714,0.05542857142857143,1,1
T10645,17FT,Hyderabad,6.56,4.758571428571429,0.9447142857142856,0.07771428571428572,0.027857142857142858,1,0
T10646,40FT,Delhi,23.05,4.251428571428571,0.9412857142857144,0.05228571428571428,0.03157142857142857,1,0
T10647,LCV,Ahmedabad,3.11,4.5685714285714285,0.8542857142857143,0.06414285714285714,0.025857142857142856,1,1
T10648,40FT,Mumbai,18.67,4.507142857142857,0.8442857142857143,0.044571428571428574,0.026714285714285715,1,1
T10649,LCV,Ahmedabad,3.52,4.325714285714286,0.8384285714285714,0.038,0.053285714285714283,1,1
T10650,20FT,Ahmedabad,9.48,4.271428571428571,0.8789999999999999,0.07985714285714286,0.029,1,1
T10651,40FT,Lucknow,22.87,4.282857142857143,0.8677142857142857,0.07414285714285715,0.016285714285714285,1,1
T10652,17FT,Jaipur,6.1,4.064285714285714,0.8574285714285714,0.07585714285714286,0.041,1,1
T10653,20FT,Ahmedabad,8.75,4.51,0.8504285714285714,0.05285714285714286,0.04014285714285714,1,1
T10654,40FT,Hyderabad,22.4,4.427142857142857,0.8305714285714286,0.04828571428571428,0.028,1,1
T10655,32FT,Kolkata,15.04,4.341428571428572,0.8390000000000001,0.04642857142857142,0.03357142857142857,1,1
T10656,Tata 407,Bengaluru,3.91,4.202857142857143,0.9091428571428571,0.05685714285714286,0.03271428571428571,1,1
T10657,32FT,Delhi,16.81,4.28,0.8517142857142856,0.09128571428571429,0.02528571428571429,1,1
T10658,20FT,Delhi,9.48,4.295714285714285,0.8437142857142857,0.04585714285714286,0.04742857142857143,1,1
T10659,Tata 407,Ahmedabad,4.51,4.152857142857143,0.8471428571428571,0.07157142857142858,0.026,1,0
T10660,32FT,Kolkata,15.33,4.3185714285714285,0.9398571428571428,0.047,0.04114285714285714,1,1
T10661,Tata 407,Lucknow,3.77,4.25,0.8418571428571429,0.040428571428571425,0.05242857142857143,1,1
T10662,40FT,Mumbai,20.03,4.1085714285714285,0.8905714285714286,0.03514285714285714,0.017714285714285714,1,0
T10663,32FT,Delhi,15.09,4.494285714285715,0.8507142857142858,0.063,0.017714285714285714,1,1
T10664,Tata 407,Mumbai,4.23,4.394285714285714,0.8025714285714286,0.06242857142857143,0.02742857142857143,0,1
T10665,32FT,Mumbai,17.58,4.285714285714286,0.9137142857142857,0.06028571428571429,0.03328571428571429,1,1
T10666,Tata 407,Kolkata,4.76,4.46,0.8857142857142858,0.061714285714285715,0.03157142857142857,1,1
T10667,20FT,Hyderabad,8.91,4.285714285714286,0.915,0.05871428571428572,0.04157142857142857,1,1
T10668,17FT,Pune,7.53,4.257142857142857,0.8311428571428572,0.05728571428571429,0.030857142857142857,1,1
T10669,17FT,Bengaluru,6.35,4.22,0.8785714285714287,0.040857142857142856,0.03785714285714286,1,0
T10670,20FT,Mumbai,7.83,4.517142857142857,0.8778571428571428,0.06671428571428571,0.053142857142857144,1,1
T10671,20FT,Mumbai,7.94,4.351428571428571,0.902142857142857,0.08242857142857143,0.03357142857142857,1,1
T10672,LCV,Hyderabad,3.77,4.287142857142857,0.8634285714285715,0.08685714285714285,0.030857142857142857,1,0
T10673,40FT,Mumbai,24.53,4.118571428571428,0.9065714285714286,0.11528571428571428,0.04342857142857143,1,1
T10674,17FT,Jaipur,5.16,4.2785714285714285,0.9111428571428571,0.03742857142857143,0.03,1,1
T10675,32FT,Delhi,15.39,4.26,0.8487142857142856,0.06228571428571429,0.022571428571428572,1,0
T10676,32FT,Delhi,17.51,4.17,0.8965714285714286,0.05771428571428572,0.03371428571428571,1,1
T10677,20FT,Lucknow,9.25,4.25,0.8868571428571429,0.047142857142857146,0.019714285714285715,1,1
T10678,17FT,Bengaluru,7.39,4.405714285714286,0.8521428571428571,0.05914285714285714,0.04371428571428571,0,1
T10679,20FT,Jaipur,10.0,4.152857142857143,0.8914285714285715,0.055714285714285716,0.023142857142857142,0,1
T10680,20FT,Kolkata,7.13,4.222857142857142,0.8564285714285714,0.04428571428571428,0.024,1,1
T10681,40FT,Bengaluru,24.67,4.184285714285714,0.8542857142857143,0.05042857142857143,0.03457142857142857,1,1
T10682,LCV,Jaipur,2.61,4.362857142857143,0.847857142857143,0.054714285714285715,0.040999999999999995,1,1
T10683,Tata 407,Mumbai,3.94,4.4314285714285715,0.9448571428571428,0.10742857142857143,0.030285714285714287,1,1
T10684,20FT,Ahmedabad,9.78,4.235714285714286,0.8827142857142858,0.06871428571428571,0.010714285714285714,0,1
T10685,32FT,Mumbai,17.94,4.327142857142857,0.8550000000000001,0.060714285714285714,0.03571428571428571,1,1
T10686,LCV,Bengaluru,3.85,4.275714285714286,0.8251428571428571,0.036571428571428574,0.034428571428571426,1,1
T10687,17FT,Hyderabad,5.17,4.507142857142857,0.9314285714285714,0.05657142857142857,0.03571428571428571,1,1
T10688,Tata 407,Hyderabad,4.17,4.347142857142857,0.8558571428571428,0.05542857142857143,0.03414285714285714,1,1
T10689,17FT,Jaipur,6.59,4.162857142857143,0.8511428571428572,0.060714285714285714,0.02614285714285714,1,1
T10690,40FT,Chennai,21.44,4.317142857142857,0.8878571428571428,0.10128571428571428,0.03214285714285715,1,1
T10691,40FT,Kolkata,19.34,4.241428571428572,0.9051428571428571,0.061285714285714284,0.03485714285714286,1,0
T10692,17FT,Jaipur,5.9,4.26,0.8914285714285715,0.04814285714285715,0.03585714285714286,1,1
T10693,20FT,Bengaluru,8.45,4.262857142857143,0.9062857142857144,0.10871428571428572,0.04842857142857143,1,0
T10694,32FT,Lucknow,17.77,4.395714285714286,0.8792857142857143,0.06642857142857143,0.028714285714285716,1,0
T10695,Tata 407,Kolkata,4.05,4.432857142857143,0.8602857142857143,0.058428571428571434,0.029285714285714286,1,1
T10696,Tata 407,Chennai,3.95,4.238571428571428,0.8821428571428571,0.03485714285714286,0.05785714285714285,1,1
T10697,32FT,Bengaluru,14.04,4.447142857142857,0.8824285714285713,0.07899999999999999,0.04485714285714286,1,0
T10698,17FT,Bhubaneswar,6.04,4.335714285714286,0.829,0.029142857142857144,0.02,1,1
T10699,LCV,Mumbai,3.34,4.49,0.8937142857142858,0.03514285714285714,0.031285714285714285,1,1
T10700,17FT,Delhi,5.04,4.355714285714286,0.8465714285714286,0.054714285714285715,0.037,1,1
T10701,32FT,Jaipur,15.41,4.314285714285714,0.949,0.054714285714285715,0.018,1,1
T10702,17FT,Bhubaneswar,7.54,4.591428571428572,0.844,0.07771428571428572,0.046,1,1
T10703,Tata 407,Mumbai,4.63,4.242857142857143,0.9044285714285714,0.062285714285714285,0.04228571428571428,1,1
T10704,Tata 407,Pune,3.43,4.5128571428571425,0.8044285714285715,0.09314285714285715,0.027571428571428573,1,1
T10705,20FT,Lucknow,9.58,4.257142857142857,0.934142857142857,0.046142857142857145,0.05228571428571428,0,1
T10706,20FT,Bengaluru,8.88,4.498571428571428,0.8327142857142856,0.046714285714285715,0.039,1,1
T10707,40FT,Mumbai,22.98,4.251428571428572,0.875,0.056285714285714286,0.045571428571428575,1,1
T10708,LCV,Delhi,3.85,4.277142857142857,0.8641428571428571,0.05942857142857143,0.028285714285714286,1,1
T10709,Tata 407,Pune,4.51,4.215714285714286,0.8828571428571428,0.03414285714285714,0.06528571428571428,1,1
T10710,20FT,Delhi,7.44,4.312857142857143,0.9085714285714286,0.026714285714285715,0.029142857142857144,1,1
T10711,Tata 407,Bengaluru,3.92,4.331428571428572,0.8498571428571429,0.057857142857142864,0.03257142857142857,0,1
T10712,LCV,Kolkata,2.74,4.238571428571428,0.8868571428571429,0.05485714285714286,0.028714285714285716,1,1
T10713,20FT,Delhi,9.04,4.414285714285714,0.8657142857142858,0.06485714285714286,0.04185714285714286,1,1
T10714,40FT,Ahmedabad,24.24,4.26,0.9074285714285715,0.0652857142857143,0.02742857142857143,1,1
T10715,17FT,Jaipur,5.33,4.09,0.9245714285714286,0.03242857142857143,0.04385714285714286,1,0
T10716,LCV,Mumbai,3.55,4.3742857142857146,0.9008571428571429,0.088,0.027,1,1
T10717,20FT,Bengaluru,7.86,4.315714285714286,0.8525714285714285,0.032,0.034999999999999996,1,1
T10718,40FT,Jaipur,22.78,4.24,0.843,0.061285714285714284,0.024571428571428574,1,1
T10719,32FT,Mumbai,14.38,4.404285714285714,0.8718571428571428,0.05728571428571429,0.032857142857142856,1,1
T10720,32FT,Kolkata,15.32,4.402857142857143,0.9102857142857143,0.05014285714285714,0.05357142857142857,1,1
T10721,40FT,Kolkata,23.76,4.095714285714286,0.8361428571428571,0.05828571428571428,0.018,1,1
T10722,17FT,Hyderabad,7.49,4.398571428571429,0.8288571428571428,0.052,0.033428571428571426,1,1
T10723,20FT,Delhi,9.86,4.2628571428571425,0.8867142857142857,0.06585714285714286,0.03428571428571429,1,1
T10724,17FT,Bengaluru,6.41,4.451428571428571,0.9212857142857143,0.04914285714285715,0.02242857142857143,1,1
T10725,Tata 407,Hyderabad,3.19,4.178571428571429,0.9115714285714286,0.07142857142857142,0.027714285714285716,1,0
T10726,20FT,Kolkata,9.87,4.6257142857142854,0.9021428571428572,0.04157142857142857,0.018571428571428572,1,1
T10727,20FT,Chennai,8.28,4.348571428571429,0.877,0.049428571428571426,0.037,1,1
T10728,Tata 407,Hyderabad,4.08,4.3428571428571425,0.8558571428571428,0.053714285714285714,0.024571428571428574,1,0
T10729,40FT,Jaipur,21.95,4.35,0.8520000000000001,0.049428571428571426,0.019,1,1
T10730,32FT,Delhi,16.5,4.308571428571429,0.8418571428571429,0.03571428571428571,0.05914285714285714,1,1
T10731,17FT,Kolkata,5.72,4.502857142857143,0.9337142857142856,0.058428571428571434,0.02742857142857143,1,1
T10732,17FT,Bengaluru,6.87,4.315714285714286,0.8698571428571429,0.062142857142857146,0.015571428571428571,1,1
T10733,32FT,Delhi,16.42,4.3585714285714285,0.7871428571428571,0.046142857142857145,0.023999999999999997,1,1
T10734,Tata 407,Kolkata,3.67,4.192857142857143,0.8658571428571429,0.06657142857142857,0.03728571428571429,1,1
T10735,LCV,Bhubaneswar,2.88,4.097142857142857,0.8994285714285715,0.05685714285714286,0.03571428571428571,1,1
T10736,17FT,Bengaluru,7.14,4.362857142857143,0.8465714285714286,0.06457142857142857,0.038,1,1
T10737,32FT,Lucknow,17.35,4.344285714285714,0.8974285714285715,0.055285714285714285,0.016142857142857143,1,1
T10738,LCV,Lucknow,3.42,4.444285714285714,0.8991428571428572,0.061714285714285715,0.03728571428571429,1,1
T10739,20FT,Delhi,8.18,4.114285714285715,0.8772857142857143,0.07028571428571428,0.024999999999999998,1,1
T10740,32FT,Hyderabad,16.26,4.105714285714286,0.8702857142857142,0.047999999999999994,0.03214285714285715,0,1
T10741,Tata 407,Lucknow,4.03,4.35,0.8052857142857144,0.052714285714285714,0.029428571428571425,1,1
T10742,17FT,Mumbai,5.25,4.211428571428572,0.8868571428571429,0.045,0.02342857142857143,1,1
T10743,40FT,Kolkata,22.58,3.9785714285714286,0.893,0.04414285714285714,0.022857142857142857,1,1
T10744,32FT,Lucknow,16.46,4.3185714285714285,0.8737142857142857,0.04985714285714286,0.03471428571428571,1,1
T10745,LCV,Delhi,3.14,4.235714285714286,0.967,0.05657142857142857,0.03457142857142857,1,0
T10746,32FT,Delhi,16.74,4.345714285714286,0.8654285714285714,0.062142857142857146,0.026428571428571433,1,1
T10747,Tata 407,Hyderabad,3.49,4.385714285714285,0.8767142857142857,0.029857142857142856,0.054142857142857145,1,1
T10748,Tata 407,Lucknow,4.39,4.538571428571428,0.8564285714285714,0.07185714285714286,0.04,1,1
T10749,40FT,Pune,18.76,4.491428571428571,0.8118571428571428,0.07428571428571429,0.045714285714285714,1,1
